Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
S.Ram Mohan,Pyramid Party of India,0,10th Pass,33,Hindupur + Andhra Pradesh,89797,0,2019
Yeduguri Sandinti Avinash Reddy   Winner ,YSRCP, 4 ,Post Graduate,34,Kadapa + Andhra Pradesh,186969794,22833319,2019
Ameen Peeran Shaik,Ambedkar National Congress,0,Post Graduate,48,Kadapa + Andhra Pradesh,83993,9000,2019
Chadipirala Adi Narayana Reddy,TDP,0,Post Graduate,61,Kadapa + Andhra Pradesh,30742398,961319,2019
Chadipiralla Siva Narayana Reddy,Navarang Congress Party,0,Others,53,Kadapa + Andhra Pradesh,11320100,591000,2019
Gona Purushottam Reddy,IND, 4 ,Graduate,40,Kadapa + Andhra Pradesh,22473647,9206703,2019
Gujjula Eswaraiah,CPI, 1 ,Post Graduate,50,Kadapa + Andhra Pradesh,327881,100000,2019
Gundlakunta Sreeramulu,INC,0,12th Pass,42,Kadapa + Andhra Pradesh,16452000,1130000,2019
Jakku Chenna Krishna Reddy,IND, 1 ,10th Pass,44,Kadapa + Andhra Pradesh,24746957,12380000,2019
Lakshmi Reddy Putha,Rajyadhikara Party, 3 ,Graduate Professional,32,Kadapa + Andhra Pradesh,7300000,0,2019
Nyamatulla Shaik,IND,0,Graduate,31,Kadapa + Andhra Pradesh,4909000,1000000,2019
Pedakala Varalakshmi,Pyramid Party of India,0,Graduate Professional,43,Kadapa + Andhra Pradesh,11034583,2402564,2019
Siva Chandra Reddy Komma,Anna YSR Congress Party,0,Post Graduate,0,Kadapa + Andhra Pradesh,5160000,1100000,2019
Sri Rama Chandra Singareddy,BJP,0,Graduate,50,Kadapa + Andhra Pradesh,84971019,15886451,2019
Venu Gopal Rachineni,IND,0,10th Pass,39,Kadapa + Andhra Pradesh,3100000,200000,2019
Adala Prabhakara Reddy   Winner ,YSRCP,0,12th Pass,70,Nellore + Andhra Pradesh,2211663364,152281255,2019
Beeda Masthan Rao,TDP,0,Graduate,60,Nellore + Andhra Pradesh,1654392880,680973688,2019
Butti Nagaraju,IND,0,Post Graduate,49,Nellore + Andhra Pradesh,9430000,4073216,2019
Chandra Rajagopal,CPI(M), 2 ,10th Pass,67,Nellore + Andhra Pradesh,2353200,240000,2019
Chevuru Devakumar Reddy,INC, 2 ,12th Pass,61,Nellore + Andhra Pradesh,73819429,3948741,2019
Chinni Venkateswarlu,Pyramid Party of India,0,Literate,67,Nellore + Andhra Pradesh,1280000,0,2019
Dr. S. Suresh Babu,IND,0,Doctorate,42,Nellore + Andhra Pradesh,9550548,0,2019
Kankanala Penchala Naidu,IND,0,8th Pass,33,Nellore + Andhra Pradesh,0,0,2019
Meda Malla Reddy,IND,0,5th Pass,68,Nellore + Andhra Pradesh,1640000,0,2019
Narasapuram Prasad,IND,0,Others,50,Nellore + Andhra Pradesh,8563000,0,2019
Sannapureddy Suresh Reddy,BJP, 1 ,Graduate,58,Nellore + Andhra Pradesh,28828964,700000,2019
Shaik Mahaboob Basha (Mabu),RPI(A), 1 ,Graduate Professional,35,Nellore + Andhra Pradesh,0,0,2019
Balli Durgaprasad Rao   Winner ,YSRCP,0,Graduate Professional,63,Tirupati + Andhra Pradesh,17426921,0,2019
B Ramesh,Viduthalai Chiruthaigal Katchi,0,Graduate Professional,43,Tirupati + Andhra Pradesh,2124951,398000,2019
Bommi Srihari Rao,BJP,0,Graduate,44,Tirupati + Andhra Pradesh,1702000,0,2019
Chinta Mohan,INC,0,Graduate Professional,64,Tirupati + Andhra Pradesh,22808300,2007093,2019
Doctor Daggumati Sreehari Rao,BSP,0,Graduate Professional,52,Tirupati + Andhra Pradesh,6045000,5279699,2019
K.S. Munirathnam,IND,0,Others,65,Tirupati + Andhra Pradesh,5892600,0,2019
Karra Siva,Pyramid Party of India,0,12th Pass,0,Tirupati + Andhra Pradesh,15000,0,2019
Kattamanchi Prabhakar,IND,0,Post Graduate,51,Tirupati + Andhra Pradesh,326587,0,2019
M. Solomon,Andhra Rastra Praja Samithi,0,Graduate Professional,65,Tirupati + Andhra Pradesh,1000000,0,2019
"Neeruguttu Nagesh, M.A., Philosophy",Janapaalana Party (Democratic),0,Post Graduate,32,Tirupati + Andhra Pradesh,1338000,180000,2019
Panabaka Lakshmi,TDP,0,Doctorate,60,Tirupati + Andhra Pradesh,94021818,0,2019
Viruvuru Sudhakar,Vishwa Jana Party,0,Graduate Professional,36,Tirupati + Andhra Pradesh,1117000,500000,2019
P.V.Midhun Reddy   Winner ,YSRCP, 3 ,Post Graduate,42,Rajampet + Andhra Pradesh,665085701,205473477,2019
Asadi Venkatadri,Rashtriya Krantikari Samajwadi Party,0,12th Pass,61,Rajampet + Andhra Pradesh,850000,80000,2019
D.A. Sathya Prabha,TDP,0,12th Pass,68,Rajampet + Andhra Pradesh,2204833211,593275186,2019
Karimulla Khan Pattan,Navataram Party,0,Post Graduate,40,Rajampet + Andhra Pradesh,1677823,0,2019
Khader Valli Shaik,IUML,0,10th Pass,35,Rajampet + Andhra Pradesh,25648000,444000,2019
M.Shajahan Basha,INC, 2 ,10th Pass,48,Rajampet + Andhra Pradesh,27400500,5600000,2019
Mukram Syed,Janasena Party,0,10th Pass,42,Rajampet + Andhra Pradesh,600000,1200000,2019
Naresh Kumar Poojala,IND,0,Others,25,Rajampet + Andhra Pradesh,73786,0,2019
Pasupuleti Venkataramana,IND,0,Post Graduate,42,Rajampet + Andhra Pradesh,595000,0,2019
N. Reddeppa   Winner ,YSRCP,0,Post Graduate,68,Chittoor + Andhra Pradesh,17355862,1341542,2019
A. Hemanth,IND,0,5th Pass,28,Chittoor + Andhra Pradesh,50000,0,2019
C. Punyamurthy,BSP, 4 ,Others,45,Chittoor + Andhra Pradesh,30323800,21635686,2019
Cheemala. Rangappa,INC,0,Graduate Professional,60,Chittoor + Andhra Pradesh,12832000,0,2019
Jayaram Duggani,BJP,0,Graduate,70,Chittoor + Andhra Pradesh,5100000,0,2019
Naramalli Siva Prasad,TDP,0,Graduate Professional,68,Chittoor + Andhra Pradesh,69628816,0,2019
P. Ramachandran,IND,0,Graduate Professional,42,Chittoor + Andhra Pradesh,3580500,2313000,2019
Pallipattu. Abhinav Vishnu,Mundadugu Praja Party,0,Graduate Professional,27,Chittoor + Andhra Pradesh,92600,0,2019
Suresh Babu Nandigam   Winner ,YSRCP,0,8th Pass,43,Bapatla + Andhra Pradesh,4158610,269000,2019
Bussa Nagaraju,IND, 1 ,Others,29,Bapatla + Andhra Pradesh,194000,0,2019
Challagali Kishore Kumar,BJP, 1 ,Graduate Professional,43,Bapatla + Andhra Pradesh,3185877,0,2019
China Nageswara Rao Sadhu,Mundadugu Praja Party,0,Post Graduate,35,Bapatla + Andhra Pradesh,1259090,196000,2019
Gadde Haribabu,Navodayam Party,0,Graduate,40,Bapatla + Andhra Pradesh,20000,100000,2019
Gella Nagamalli,IND,0,Graduate Professional,34,Bapatla + Andhra Pradesh,448500,465000,2019
Golla Baburao,IND,0,Post Graduate,46,Bapatla + Andhra Pradesh,78000,0,2019
Jesudasu Seelam,INC,0,Post Graduate,67,Bapatla + Andhra Pradesh,126397634,8342498,2019
Kanthiraj Devanand,BSP,0,Post Graduate,64,Bapatla + Andhra Pradesh,34436000,1200000,2019
Kattepogu Vijay Kumar,Pyramid Party of India,0,5th Pass,53,Bapatla + Andhra Pradesh,454000,0,2019
Malyadri Sriram,TDP,0,Post Graduate,65,Bapatla + Andhra Pradesh,42520353,598794,2019
Nuthakki Rama Rao,All India Praja Party,0,Post Graduate,71,Bapatla + Andhra Pradesh,72376055,0,2019
Thumati Ravi,All Peoples Party,0,Post Graduate,46,Bapatla + Andhra Pradesh,3418000,0,2019
Kiren Rijiju   Winner ,BJP,0,Graduate Professional,47,Arunachal West + Arunachal Pradesh,15279000,0,2019
Jarjum Ete,JD(S),0,Post Graduate,56,Arunachal West + Arunachal Pradesh,38265000,0,2019
Jomin Nyokir Kara,AIFB,0,Graduate,38,Arunachal West + Arunachal Pradesh,23990000,0,2019
Khyoda Apik,NPP, 1 ,12th Pass,42,Arunachal West + Arunachal Pradesh,300737886,7500000,2019
Nabam Tuki,INC, 1 ,Graduate,51,Arunachal West + Arunachal Pradesh,1002950534,204955775,2019
Rumak Jomoh,IND,0,Graduate Professional,32,Arunachal West + Arunachal Pradesh,55855,0,2019
Subu Kechi,Peoples Party of Arunachal,0,Graduate Professional,45,Arunachal West + Arunachal Pradesh,1955000,0,2019
Tapir Gao   Winner ,BJP,0,Post Graduate,54,Arunachal East + Arunachal Pradesh,136628259,0,2019
Bandey Mili,JD(S),0,12th Pass,38,Arunachal East + Arunachal Pradesh,12720974,0,2019
C. C. Singpho,IND,0,Graduate,68,Arunachal East + Arunachal Pradesh,27303830,0,2019
Lowangcha Wanglat,INC,0,Graduate,69,Arunachal East + Arunachal Pradesh,353530297,4168771,2019
Mongol Yomso,Peoples Party of Arunachal,0,12th Pass,47,Arunachal East + Arunachal Pradesh,10452925,0,2019
Pallab Lochan Das   Winner ,BJP,0,Graduate,41,Tezpur + Assam,14445139,0,2019
Bijoy Kumar Tiru,IND,0,Graduate,68,Tezpur + Assam,4136542,100000,2019
M.G.V.K. Bhanu,INC,0,Post Graduate,60,Tezpur + Assam,82846198,0,2019
Mahendra Bhuyan,NCP, 2 ,Graduate,67,Tezpur + Assam,6304000,0,2019
Mahendra Orang,Voters Party International,0,10th Pass,41,Tezpur + Assam,40000,0,2019
Ram Bahadur Sunar,NPP,0,Graduate Professional,50,Tezpur + Assam,15815131,531152,2019
Ziabur Rahman Khan,IND, 2 ,10th Pass,36,Tezpur + Assam,2227138,193616,2019
Gaurav Gogoi   Winner ,INC,0,Post Graduate,36,Kaliabor + Assam,13727834,1250000,2019
Abdul Aziz,NPP,0,Graduate,60,Kaliabor + Assam,3594488,0,2019
Md. Hariqul Islam Bhuyan,Asom Jana Morcha,0,Graduate Professional,51,Kaliabor + Assam,3820000,0,2019
Moni Madhab Mahanta,Asom Gana Parishad,0,Post Graduate,41,Kaliabor + Assam,2750757,0,2019
Shree Diganta Kumar Saikia,Hindusthan Nirman Dal, 1 ,10th Pass,48,Kaliabor + Assam,16212412,0,2019
Sri Bhaskar Sarmah,IND,0,12th Pass,33,Kaliabor + Assam,10978456,0,2019
Sri Jiten Gogoi,IND, 1 ,8th Pass,57,Kaliabor + Assam,90303570,1100000,2019
Topon Kumar Gogoi   Winner ,BJP,0,Post Graduate,50,Jorhat + Assam,12597461,455398,2019
Arbin Kumar Boruah,IND,0,10th Pass,34,Jorhat + Assam,5857886,0,2019
Kamala Raj Konwar,NPP,0,10th Pass,60,Jorhat + Assam,18839210,0,2019
Kanak Gogoi,CPI,0,Post Graduate,42,Jorhat + Assam,23894,0,2019
Nandita Nag,IND,0,Post Graduate,47,Jorhat + Assam,10558481,6000000,2019
Raj Kumar Duwara,AIFB,0,10th Pass,53,Jorhat + Assam,1130000,0,2019
Ribulaya Gogoi,AITC,0,Graduate,38,Jorhat + Assam,1119987,585,2019
Sushanta Borgohain,INC,0,Graduate,44,Jorhat + Assam,21516244,0,2019
Rameswar Teli   Winner ,BJP,0,10th Pass,48,Dibrugarh + Assam,4370067,0,2019
Apurba Saikia,IND,0,Graduate,44,Dibrugarh + Assam,613735,0,2019
Bhaben Baruah,NPP, 1 ,12th Pass,59,Dibrugarh + Assam,17339652,0,2019
Dr. Titus Bhengra,Bahujan Mukti Party,0,Doctorate,60,Dibrugarh + Assam,910903,0,2019
Israil Nanda,IND,0,10th Pass,62,Dibrugarh + Assam,8797182,1004704,2019
Md. Nurul Huda Imdadul Islam Saikia,IND,0,Graduate,51,Dibrugarh + Assam,7041827,1648,2019
Paban Singh Ghatowar,INC,0,Graduate,67,Dibrugarh + Assam,57488181,0,2019
Rubul Buragohain,IND,0,10th Pass,43,Dibrugarh + Assam,103362,30000,2019
Pradan Baruah   Winner ,BJP,0,12th Pass,53,Lakhimpur + Assam,14307978,5839285,2019
Amiya Kumar Handique,CPI(M),0,Post Graduate,65,Lakhimpur + Assam,633000,0,2019
Anil Borgohain,INC,0,10th Pass,51,Lakhimpur + Assam,51185000,0,2019
Anup Pratim Borbaruah,NCP,0,Post Graduate,51,Lakhimpur + Assam,547573,0,2019
Arup Kalita,CPI,0,Graduate Professional,51,Lakhimpur + Assam,2519069,0,2019
Bhupen Narah,Voters Party International,0,Post Graduate,56,Lakhimpur + Assam,746500,0,2019
Dilip Moran,Assam Dristi Party,0,12th Pass,52,Lakhimpur + Assam,29622141,1591682,2019
Hem Kanta Miri,SUCI(C),0,Graduate Professional,37,Lakhimpur + Assam,256271,0,2019
Md Ambaz Uddin,IND,0,10th Pass,51,Lakhimpur + Assam,100000,0,2019
Probhu Lal Vaisnava,IND,0,12th Pass,44,Lakhimpur + Assam,1900000,324000,2019
Ubaidur Rahman,Asom Jana Morcha,0,5th Pass,36,Lakhimpur + Assam,2690160,0,2019
Kripanath Mallah   Winner ,BJP,0,Graduate,46,Karimganj + Assam,1871040,0,2019
Ajoy Kumar Sarkar,AIFB,0,12th Pass,64,Karimganj + Assam,288098,0,2019
Anupam Singha,IND,0,12th Pass,34,Karimganj + Assam,190360,0,2019
Chandan Das,AITC,0,12th Pass,27,Karimganj + Assam,1850000,0,2019
Hiralal Rabidas,IND,0,8th Pass,43,Karimganj + Assam,5453171,0,2019
Nikhil Ranjan Das,Hindusthan Nirman Dal,0,10th Pass,50,Karimganj + Assam,1000000,0,2019
Parikshit Roy,IND,0,10th Pass,48,Karimganj + Assam,790000,0,2019
Probash Chandra Sarkar,SUCI(C),0,12th Pass,47,Karimganj + Assam,143000,0,2019
Rabindra Chandra Das,IND,0,8th Pass,52,Karimganj + Assam,90000,0,2019
Radheshyam Biswas,AIUDF,0,12th Pass,66,Karimganj + Assam,12170204,0,2019
Raju Das,IND,0,Graduate,43,Karimganj + Assam,717404,0,2019
Ramnarayan Suklabaidya,IND,0,5th Pass,59,Karimganj + Assam,100000,0,2019
Satyajit Das,IND,0,10th Pass,35,Karimganj + Assam,80000,50000,2019
Swarup Das,INC, 1 ,Graduate,37,Karimganj + Assam,9106386,4782191,2019
Rajdeep Roy   Winner ,BJP,0,Post Graduate,48,Silchar + Assam,29901767,6976701,2019
Ashitava Dutta,IND,0,Post Graduate,44,Silchar + Assam,460000,202952,2019
Ashutosh Bhattacharjee,IND,0,10th Pass,42,Silchar + Assam,397019,800000,2019
Badrul Islam Barbhuiya,AIFB,0,Graduate,44,Silchar + Assam,2636943,0,2019
Hitabrata Roy,AITC,0,Graduate Professional,76,Silchar + Assam,3365000,0,2019
Mohendra Chandra Das,IND,0,8th Pass,44,Silchar + Assam,162949,0,2019
Nazia Yasmin Mazumdar,NPP,0,Graduate Professional,38,Silchar + Assam,11172625,1680213,2019
Nazmul Haque Laskar,IND,0,10th Pass,48,Silchar + Assam,519748,0,2019
Puran Lal Goala,IND,0,10th Pass,29,Silchar + Assam,410761,0,2019
Sabindra Das,IND,0,Literate,48,Silchar + Assam,128684,0,2019
Shuvadip Datta,IND,0,12th Pass,53,Silchar + Assam,7370000,500000,2019
Shyam Deo Kurmi,SUCI(C),0,Post Graduate,66,Silchar + Assam,4731177,0,2019
Smt. Sushmita Dev,INC, 1 ,Post Graduate,46,Silchar + Assam,106707145,19405127,2019
Horen Sing Bey   Winner ,BJP, 2 ,Graduate,49,Autonomous District + Assam,20693570,5956209,2019
Biren Singh Engti,INC,0,Post Graduate,76,Autonomous District + Assam,7866276,0,2019
Holiram Terang,Autonomous State Demand Committee,0,Graduate,61,Autonomous District + Assam,53785471,5000000,2019
Lienkhochon,NPP,0,8th Pass,39,Autonomous District + Assam,6830962,1606436,2019
Shri Dilip Saikia   Winner ,BJP,0,Graduate,45,Mangaldoi + Assam,6206286,0,2019
Ainul Haque,Asom Jana Morcha,0,10th Pass,36,Mangaldoi + Assam,2000000,0,2019
Bhubaneswar Kalita,INC,0,Post Graduate,67,Mangaldoi + Assam,126699173,0,2019
Gandheswar Mochahari,Voters Party International,0,12th Pass,47,Mangaldoi + Assam,1150000,0,2019
Jayanta Kumar Kalita,IND,0,Graduate,41,Mangaldoi + Assam,4160000,155000,2019
Kazi Nekib Ahmed,IND,0,Graduate,60,Mangaldoi + Assam,17022000,0,2019
Mani Ram Basumatari,Hindusthan Nirman Dal,0,10th Pass,41,Mangaldoi + Assam,4270311,0,2019
Prodeep Kumar Daimary,IND,0,Post Graduate,55,Mangaldoi + Assam,1035500,0,2019
Sri Biren Basak,Bharatiya Gana Parishad,0,12th Pass,44,Mangaldoi + Assam,10286450,2187142,2019
Sudhendu Mohan Talukdar,AITC,0,Graduate,43,Mangaldoi + Assam,3840000,1430957,2019
Swarnalata Chaliha,SUCI(C),0,Post Graduate,44,Mangaldoi + Assam,32900,0,2019
Pradyut Bordoloi   Winner ,INC,0,Post Graduate,59,Nawgong + Assam,74143272,4011152,2019
Azgor Ali,Purvanchal Janta Party (Secular),0,10th Pass,38,Nawgong + Assam,950000,0,2019
Sahadeb Das,AITC, 1 ,Post Graduate,54,Nawgong + Assam,427137,0,2019
Saiful Islam Choudhury,Asom Jana Morcha,0,Graduate Professional,52,Nawgong + Assam,9421596,1264426,2019
Sri Rupak Sharma,BJP,0,Graduate,46,Nawgong + Assam,62717347,7224404,2019
Sukanta Mazumdar,Bharatiya Gana Parishad,0,12th Pass,36,Nawgong + Assam,328914,68000,2019
Zakir Hussain,IND,0,Graduate,43,Nawgong + Assam,4185000,0,2019
Badruddin Ajmal   Winner ,AIUDF, 7 ,Post Graduate,63,Dhubri + Assam,788064044,10159381,2019
Abu Taher Bepari,INC, 1 ,Post Graduate,52,Dhubri + Assam,37395652,2210543,2019
Alakesh Roy,Hindusthan Nirman Dal,0,Graduate,39,Dhubri + Assam,2540000,0,2019
Anamika Sarkar,IND,0,Post Graduate,43,Dhubri + Assam,6200000,0,2019
Johirul Islam Khan,Purvanchal Janta Party (Secular),0,Graduate,36,Dhubri + Assam,478362,0,2019
Mehbubar Rahman,RPI(A),0,10th Pass,46,Dhubri + Assam,490400,0,2019
Mir Hussain Sarkar,IND,0,Graduate,28,Dhubri + Assam,168201,359305,2019
Nripen Das,Bharatiya National Janta Dal,0,10th Pass,45,Dhubri + Assam,60000,0,2019
Nurul Islam Choudhury,AITC,0,Graduate Professional,67,Dhubri + Assam,6623252,120410,2019
Rukunur Zaman,IND,0,8th Pass,41,Dhubri + Assam,1290000,0,2019
Shajahan Sheikh,Voters Party International,0,Post Graduate,49,Dhubri + Assam,513496,0,2019
Shukur Ali,IND,0,12th Pass,26,Dhubri + Assam,250000,0,2019
Surat Jaman Mondal,SUCI(C),0,Graduate,64,Dhubri + Assam,1661652,0,2019
Uttam Kumar Ray,IND, 1 ,Graduate,36,Dhubri + Assam,63245,0,2019
Zabed Islam,Asom Gana Parishad,0,Graduate,51,Dhubri + Assam,12133685,1391293,2019
Naba Kumar Sarania   Winner ,IND, 5 ,12th Pass,50,Kokrajhar + Assam,13013994,175069,2019
Biraj Deka,CPI(M),0,Post Graduate,26,Kokrajhar + Assam,1533900,248000,2019
Charan Iswary,Purvanchal Janta Party (Secular),0,10th Pass,39,Kokrajhar + Assam,565596,25000,2019
Pramila Rani Brahma,Bodoland Peoples Front,0,Graduate,69,Kokrajhar + Assam,44714985,0,2019
Prasanjit Kumar Das,IND,0,10th Pass,32,Kokrajhar + Assam,496809,0,2019
Rajesh Narzary,Voters Party International,0,12th Pass,45,Kokrajhar + Assam,1257550,0,2019
Ranjoy Kr. Brahma,IND,0,Post Graduate,30,Kokrajhar + Assam,102438,0,2019
Sabda Ram Rabha,INC,0,Graduate Professional,50,Kokrajhar + Assam,5327404,200000,2019
Urkhao Gwra Brahma,"United Peoples Party, Liberal",0,Graduate,56,Kokrajhar + Assam,15108266,0,2019
Abdul Khaleque   Winner ,INC,0,Post Graduate,44,Barpeta + Assam,7398753,2703693,2019
Arfan Ali,IND,0,12th Pass,37,Barpeta + Assam,4771389,0,2019
Aroon Barooa,Purvanchal Janta Party (Secular),0,Post Graduate,62,Barpeta + Assam,703000,0,2019
Ashahak Ali Dewan,AITC,0,Graduate,65,Barpeta + Assam,1360000,0,2019
Bhadreswar Barman,National Republican Congress,0,12th Pass,45,Barpeta + Assam,80300,0,2019
Chitralekha Das,SUCI(C),0,Graduate Professional,64,Barpeta + Assam,2270544,0,2019
Kumar Deepak Das,Asom Gana Parishad, 1 ,Graduate Professional,66,Barpeta + Assam,23701000,1032000,2019
Matiar Rahman,The National Road Map Party of India,0,10th Pass,35,Barpeta + Assam,503696,0,2019
Pranabjyoti Das Rajbonshi,NPP,0,Post Graduate,45,Barpeta + Assam,3456311,0,2019
Rafiqul Islam,AIUDF, 2 ,Doctorate,44,Barpeta + Assam,3389683,430436,2019
Rejaul Karim,RPI(A),0,10th Pass,36,Barpeta + Assam,568374,450000,2019
Saniara Parbin,Voters Party International,0,Graduate,29,Barpeta + Assam,5070000,0,2019
Santanu Mukherjee,Bharatiya Gana Parishad,0,Graduate,44,Barpeta + Assam,1205081,0,2019
Queen Oja   Winner ,BJP,0,Graduate,67,Gauhati + Assam,630219570,34034178,2019
Alimuddin Ahmed,IND,0,Post Graduate,47,Gauhati + Assam,7373200,2914356,2019
Bobbeeta Sharma,INC,0,Post Graduate,52,Gauhati + Assam,162399812,17591733,2019
Dr. Avijit Chakraborty,Bharatiya Gana Parishad,0,Graduate Professional,49,Gauhati + Assam,1271260,0,2019
Dr. Faruk Ahmed Bhuyan,IND,0,Others,40,Gauhati + Assam,9272500,200000,2019
Junmoni Devi Khaund,IND,0,Post Graduate,43,Gauhati + Assam,344270772,131643595,2019
Mamoni Sarma,Purvanchal Janta Party (Secular),0,10th Pass,55,Gauhati + Assam,61000,0,2019
Manoj Sharma,AITC, 5 ,10th Pass,45,Gauhati + Assam,7300018,1833258,2019
Pankaj Das,Swarna Bharat Party,0,Post Graduate,48,Gauhati + Assam,59950517,2975976,2019
Partha Pratim Baruah,Voters Party International,0,Post Graduate,30,Gauhati + Assam,67050,0,2019
Rajib Kakati,Hindusthan Nirman Dal,0,Graduate,46,Gauhati + Assam,6786796,2095250,2019
Ratul Kumar Choudhury,SP,0,Graduate,47,Gauhati + Assam,2441699,300000,2019
Rubi Neog,National Republican Congress,0,Graduate,40,Gauhati + Assam,167000,0,2019
Sadek Ali,RPI(A), 2 ,10th Pass,48,Gauhati + Assam,2773226,0,2019
Sri Shankha Sinha,IND,0,12th Pass,46,Gauhati + Assam,779928,93540,2019
Upamanyu Hazarika,IND,0,Graduate Professional,53,Gauhati + Assam,64530377,2602358,2019
Utpal Borgohain,IND,0,Graduate,62,Gauhati + Assam,7796625,60000,2019
Sushil Kumar Singh   Winner ,BJP, 3 ,Post Graduate,53,Aurangabad + Bihar,167895109,3746607,2019
Avinash Kumar,Peoples Party of India (Democratic),0,Post Graduate,35,Aurangabad + Bihar,3717856,0,2019
Dhirendra Kumar Singh,IND,0,Graduate,62,Aurangabad + Bihar,8389250,0,2019
Dr Dharmendra Kumar,Akhil Hind Forward Bloc (Krantikari), 1 ,Graduate,42,Aurangabad + Bihar,6006600,0,2019
Naresh Yadav,BSP, 5 ,Literate,34,Aurangabad + Bihar,12674177,824000,2019
Santosh Kumar Sinha,IND,0,Graduate,43,Aurangabad + Bihar,1275000,0,2019
Som Prakash,Swaraj Party (Loktantrik),0,Graduate,46,Aurangabad + Bihar,143780000,0,2019
Upendra Prasad,Hindustani Awam Morcha (Secular),0,Post Graduate,55,Aurangabad + Bihar,20394370,471998,2019
Yogendra Ram,IND,0,Literate,58,Aurangabad + Bihar,155000,0,2019
Vijay Kumar   Winner ,JD(U), 3 ,12th Pass,55,Gaya + Bihar,12766141,3148932,2019
Dayanand Rajwanshi,Moolniwasi Samaj Party,0,Post Graduate,27,Gaya + Bihar,414000,0,2019
Dilip Kumar,BSP,0,Graduate,48,Gaya + Bihar,1822000,166454,2019
Din Dayal Bharti,NCP,0,12th Pass,47,Gaya + Bihar,3440000,0,2019
Giridhar Sapera,Bharatiya Rashtriya Morcha,0,12th Pass,38,Gaya + Bihar,602000,0,2019
Jitan Ram Manjhi,Hindustani Awam Morcha (Secular), 3 ,Graduate,73,Gaya + Bihar,3594156,61622,2019
Prakash Chandra,Public Mission Party,0,Graduate,53,Gaya + Bihar,8191437,3840400,2019
Rajesh Kumar Paswan,Aam Janta Party Rashtriya,0,10th Pass,38,Gaya + Bihar,986000,500000,2019
Rakesh Chaudhari,Moulik Adhikar Party,0,12th Pass,46,Gaya + Bihar,3534000,218000,2019
Shiv Shankar,Ambedkarite Party of India, 1 ,Post Graduate,61,Gaya + Bihar,4080034,0,2019
Sunil Paswan,Bharat Bhrashtachar Mitao Party,0,10th Pass,52,Gaya + Bihar,1694622,0,2019
Umesh Rajak,Peoples Party of India (Democratic),0,Graduate Professional,49,Gaya + Bihar,135315,0,2019
Vijay Kumar Chaudhari,Janta Dal Rashtravadi,0,Post Graduate,49,Gaya + Bihar,4545813,559100,2019
Chandan Singh   Winner ,LJP, 2 ,Graduate,36,Nawada + Bihar,176720167,4722200,2019
Aditya Pradhan,Peoples Party of India (Democratic),0,Post Graduate,40,Nawada + Bihar,3406595,163050,2019
Mokim Uddin,Rashtriya Ulama Council,0,Graduate,49,Nawada + Bihar,7360000,0,2019
Naresh Prasad,IND, 1 ,Literate,46,Nawada + Bihar,140000,0,2019
Nivedita Singh,IND, 1 ,Graduate,44,Nawada + Bihar,71410600,0,2019
Prof. K.B. Prasad,IND,0,Post Graduate,69,Nawada + Bihar,16812828,1700000,2019
Rajesh Kumar,IND,0,Graduate,33,Nawada + Bihar,6288351,600000,2019
Rakesh Raushan,IND, 1 ,12th Pass,45,Nawada + Bihar,1591000,0,2019
Ranganathacharya,SHS, 2 ,Literate,50,Nawada + Bihar,769773,0,2019
Tulsi Dayal,IND,0,Graduate Professional,56,Nawada + Bihar,11022795,4298451,2019
Vibha Devi,RJD,0,Literate,53,Nawada + Bihar,118431743,4849749,2019
Vijay Ram,Moolniwasi Samaj Party,0,10th Pass,52,Nawada + Bihar,353000,50000,2019
Vishnu Dev Yadav,BSP,0,Graduate,67,Nawada + Bihar,43439000,0,2019
