id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
911,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",NO2,"21-10-2021 01:00:00",22,106,47
912,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",NH3,"21-10-2021 01:00:00",2,3,3
913,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",SO2,"21-10-2021 01:00:00",9,26,20
914,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",CO,"21-10-2021 01:00:00",29,111,39
915,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",OZONE,"21-10-2021 01:00:00",27,124,79
916,India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB",PM2.5,"21-10-2021 01:00:00",17,58,43
917,India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB",PM10,"21-10-2021 01:00:00",13,41,30
918,India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB",NO2,"21-10-2021 01:00:00",17,19,18
919,India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB",CO,"21-10-2021 01:00:00",14,15,14
920,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",PM2.5,"21-10-2021 01:00:00",36,282,121
921,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",PM10,"21-10-2021 01:00:00",51,189,108
922,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",NO2,"21-10-2021 01:00:00",14,87,40
923,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",NH3,"21-10-2021 01:00:00",3,6,5
924,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",SO2,"21-10-2021 01:00:00",4,82,15
925,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",CO,"21-10-2021 01:00:00",12,108,29
926,India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB",OZONE,"21-10-2021 01:00:00",5,48,38
927,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",PM2.5,"21-10-2021 01:00:00",37,228,80
928,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",PM10,"21-10-2021 01:00:00",76,184,116
929,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",NO2,"21-10-2021 01:00:00",16,108,31
930,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",NH3,"21-10-2021 01:00:00",2,4,3
931,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",SO2,"21-10-2021 01:00:00",14,19,18
932,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",CO,"21-10-2021 01:00:00",16,112,22
933,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB",OZONE,"21-10-2021 01:00:00",10,97,59
934,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
935,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",PM10,"21-10-2021 01:00:00",NA,NA,NA
936,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",CO,"21-10-2021 01:00:00",4,111,26
937,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",PM2.5,"21-10-2021 01:00:00",31,335,161
938,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",PM10,"21-10-2021 01:00:00",57,417,178
939,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",NO2,"21-10-2021 01:00:00",39,176,96
940,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",NH3,"21-10-2021 01:00:00",3,8,5
941,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",SO2,"21-10-2021 01:00:00",10,33,18
942,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",CO,"21-10-2021 01:00:00",19,168,44
943,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB",OZONE,"21-10-2021 01:00:00",8,114,54
944,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",PM2.5,"21-10-2021 01:00:00",42,220,97
945,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",PM10,"21-10-2021 01:00:00",73,214,126
946,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",NO2,"21-10-2021 01:00:00",24,113,53
947,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",NH3,"21-10-2021 01:00:00",1,4,3
948,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",SO2,"21-10-2021 01:00:00",5,12,10
949,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",CO,"21-10-2021 01:00:00",16,108,24
950,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB",OZONE,"21-10-2021 01:00:00",15,57,30
951,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",PM2.5,"21-10-2021 01:00:00",17,192,76
952,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",PM10,"21-10-2021 01:00:00",70,374,161
953,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",NO2,"21-10-2021 01:00:00",23,81,45
954,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",NH3,"21-10-2021 01:00:00",3,5,4
955,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",SO2,"21-10-2021 01:00:00",5,109,47
956,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",CO,"21-10-2021 01:00:00",24,122,41
957,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB",OZONE,"21-10-2021 01:00:00",9,87,48
958,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
959,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
960,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
961,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
962,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
963,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",CO,"21-10-2021 01:00:00",12,82,14
964,India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",OZONE,"21-10-2021 01:00:00",11,44,34
965,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",PM2.5,"21-10-2021 01:00:00",41,302,104
966,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",PM10,"21-10-2021 01:00:00",65,133,92
967,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",NO2,"21-10-2021 01:00:00",11,38,20
968,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",NH3,"21-10-2021 01:00:00",5,6,5
969,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",SO2,"21-10-2021 01:00:00",17,46,28
970,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",CO,"21-10-2021 01:00:00",25,53,35
971,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",OZONE,"21-10-2021 01:00:00",52,102,79
972,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",PM2.5,"21-10-2021 01:00:00",11,155,91
973,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",PM10,"21-10-2021 01:00:00",46,208,111
974,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",NO2,"21-10-2021 01:00:00",11,38,21
975,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",SO2,"21-10-2021 01:00:00",5,9,7
976,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB",PM2.5,"21-10-2021 01:00:00",11,67,38
977,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
978,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB",NO2,"21-10-2021 01:00:00",20,21,20
979,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB",SO2,"21-10-2021 01:00:00",8,13,10
980,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB",CO,"21-10-2021 01:00:00",1,28,14
981,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement",PM2.5,"21-10-2021 01:00:00",29,53,33
982,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement",PM10,"21-10-2021 01:00:00",47,90,64
983,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement",SO2,"21-10-2021 01:00:00",25,28,27
984,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement",CO,"21-10-2021 01:00:00",8,11,9
985,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",PM2.5,"21-10-2021 01:00:00",29,268,87
986,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",PM10,"21-10-2021 01:00:00",50,320,126
987,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NO2,"21-10-2021 01:00:00",27,40,33
988,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NH3,"21-10-2021 01:00:00",8,14,12
989,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",SO2,"21-10-2021 01:00:00",8,26,18
990,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",CO,"21-10-2021 01:00:00",28,104,64
991,India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",OZONE,"21-10-2021 01:00:00",6,116,51
992,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",PM2.5,"21-10-2021 01:00:00",22,150,56
993,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",PM10,"21-10-2021 01:00:00",61,216,131
994,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",NO2,"21-10-2021 01:00:00",8,93,29
995,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",NH3,"21-10-2021 01:00:00",2,6,4
996,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",SO2,"21-10-2021 01:00:00",4,11,6
997,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",CO,"21-10-2021 01:00:00",15,100,30
998,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",OZONE,"21-10-2021 01:00:00",8,107,58
999,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",PM2.5,"21-10-2021 01:00:00",9,79,35
1000,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",PM10,"21-10-2021 01:00:00",56,107,85
1001,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",NO2,"21-10-2021 01:00:00",7,16,10
1002,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",NH3,"21-10-2021 01:00:00",1,1,1
1003,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",SO2,"21-10-2021 01:00:00",11,30,23
1004,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",CO,"21-10-2021 01:00:00",30,101,57
1005,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",OZONE,"21-10-2021 01:00:00",4,79,35
1006,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",PM2.5,"21-10-2021 01:00:00",42,179,88
1007,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",PM10,"21-10-2021 01:00:00",72,179,121
1008,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",NO2,"21-10-2021 01:00:00",19,50,29
1009,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",NH3,"21-10-2021 01:00:00",1,3,2
1010,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",SO2,"21-10-2021 01:00:00",3,8,6
1011,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",CO,"21-10-2021 01:00:00",5,64,16
1012,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",OZONE,"21-10-2021 01:00:00",14,33,29
1013,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",PM2.5,"21-10-2021 01:00:00",55,222,103
1014,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",PM10,"21-10-2021 01:00:00",76,144,107
1015,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",NO2,"21-10-2021 01:00:00",10,32,17
1016,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",NH3,"21-10-2021 01:00:00",2,5,3
1017,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",SO2,"21-10-2021 01:00:00",1,6,3
1018,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",CO,"21-10-2021 01:00:00",24,81,39
1019,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",OZONE,"21-10-2021 01:00:00",9,131,53
1020,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1021,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
1022,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1023,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1024,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",CO,"21-10-2021 01:00:00",44,46,45
1025,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",OZONE,"21-10-2021 01:00:00",9,10,9
1026,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",84,310,161
1027,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",PM10,"21-10-2021 01:00:00",99,215,137
1028,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",NO2,"21-10-2021 01:00:00",6,11,8
1029,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",NH3,"21-10-2021 01:00:00",1,1,1
1030,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",SO2,"21-10-2021 01:00:00",28,63,40
1031,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",CO,"21-10-2021 01:00:00",1,28,4
1032,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",1,10,6
1033,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",63,63,63
1034,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",91,117,102
1035,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",52,56,54
1036,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",CO,"21-10-2021 01:00:00",2,2,2
1037,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",62,145,139
1038,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",25,61,40
1039,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",PM10,"21-10-2021 01:00:00",79,110,98
1040,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",NO2,"21-10-2021 01:00:00",4,25,12
1041,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",NH3,"21-10-2021 01:00:00",1,2,2
1042,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",CO,"21-10-2021 01:00:00",15,44,26
1043,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",29,71,43
1044,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",40,89,57
1045,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1046,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",6,10,8
1047,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
1048,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",CO,"21-10-2021 01:00:00",13,22,15
1049,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",5,9,5
1050,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",44,124,77
1051,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",PM10,"21-10-2021 01:00:00",58,129,94
1052,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",NO2,"21-10-2021 01:00:00",25,42,34
1053,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",NH3,"21-10-2021 01:00:00",4,7,5
1054,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",SO2,"21-10-2021 01:00:00",10,15,12
1055,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",CO,"21-10-2021 01:00:00",1,43,40
1056,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",1,53,19
1057,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",44,90,60
1058,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",PM10,"21-10-2021 01:00:00",107,156,125
1059,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",NO2,"21-10-2021 01:00:00",10,36,24
1060,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",NH3,"21-10-2021 01:00:00",6,11,8
1061,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",SO2,"21-10-2021 01:00:00",3,6,5
1062,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",CO,"21-10-2021 01:00:00",91,102,96
1063,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",7,102,39
1064,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",40,117,60
1065,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",7,15,10
1066,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",2,2,2
1067,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",CO,"21-10-2021 01:00:00",33,50,45
1068,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",16,17,16
1069,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",56,164,92
1070,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",PM10,"21-10-2021 01:00:00",71,135,101
1071,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",NO2,"21-10-2021 01:00:00",14,30,22
1072,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",NH3,"21-10-2021 01:00:00",3,3,3
1073,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",SO2,"21-10-2021 01:00:00",1,8,4
1074,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",CO,"21-10-2021 01:00:00",1,66,7
1075,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",1,40,15
1076,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",31,90,59
1077,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",80,150,101
1078,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",15,58,34
1079,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",1,3,2
1080,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",7,10,8
1081,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",CO,"21-10-2021 01:00:00",21,46,28
1082,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",8,8,8
1083,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",32,196,66
1084,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",PM10,"21-10-2021 01:00:00",37,141,69
1085,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",NO2,"21-10-2021 01:00:00",1,19,10
1086,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",NH3,"21-10-2021 01:00:00",2,3,2
1087,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",SO2,"21-10-2021 01:00:00",1,5,3
1088,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",CO,"21-10-2021 01:00:00",63,104,99
1089,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",7,26,15
1090,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",126,347,187
1091,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",PM10,"21-10-2021 01:00:00",87,211,118
1092,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",NO2,"21-10-2021 01:00:00",2,37,9
1093,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",NH3,"21-10-2021 01:00:00",1,2,1
1094,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",SO2,"21-10-2021 01:00:00",1,10,4
1095,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",CO,"21-10-2021 01:00:00",5,49,19
1096,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",3,36,19
1097,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",46,151,82
1098,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",77,159,104
1099,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",21,36,30
1100,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",17,32,28
1101,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",18,26,22
1102,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",CO,"21-10-2021 01:00:00",15,38,29
1103,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",12,36,21
1104,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",47,156,71
1105,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",60,138,84
1106,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",7,36,18
1107,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",1,2,1
1108,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",2,4,4
1109,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",CO,"21-10-2021 01:00:00",41,68,58
1110,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",6,90,36
1111,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",40,124,58
1112,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",PM10,"21-10-2021 01:00:00",39,106,55
1113,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",NO2,"21-10-2021 01:00:00",16,17,16
1114,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",CO,"21-10-2021 01:00:00",13,31,24
1115,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",OZONE,"21-10-2021 01:00:00",25,67,37
1116,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",43,95,64
1117,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",93,173,116
1118,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",10,40,29
1119,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",2,9,5
1120,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",1,6,4
1121,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",CO,"21-10-2021 01:00:00",26,66,47
1122,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",4,57,18
1123,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",41,77,61
1124,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",9,39,22
